geoid,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_li_count,lowaccess_kids_count,lowaccess_seniors_count
1400000US06037192510,6037192510,2019,3670,0,0,0,0
1400000US06037192520,6037192520,2019,5067,0,0,0,0
1400000US06037192610,6037192610,2019,4389,0,0,0,0
1400000US06037192620,6037192620,2019,3868,0,0,0,0
1400000US06037192700,6037192700,2019,3513,0,0,0,0
1400000US06037194101,6037194101,2019,3091,774,194,118,104
1400000US06037194102,6037194102,2019,3458,1502,132,227,241
1400000US06037194200,6037194200,2019,3588,490,53,102,41
1400000US06037194300,6037194300,2019,3029,1367,93,193,182
1400000US06037194401,6037194401,2019,2461,0,0,0,0
1400000US06037194402,6037194402,2019,3335,0,0,0,0
1400000US06037194500,6037194500,2019,2037,0,0,0,0
1400000US06037195100,6037195100,2019,4717,0,0,0,0
1400000US06037195201,6037195201,2019,2834,0,0,0,0
1400000US06037195202,6037195202,2019,3185,0,0,0,0
1400000US06037195300,6037195300,2019,3203,0,0,0,0
1400000US06037195400,6037195400,2019,4395,0,0,0,0
1400000US06037195500,6037195500,2019,4971,0,0,0,0
1400000US06037195600,6037195600,2019,3340,0,0,0,0
1400000US06037195710,6037195710,2019,4328,0,0,0,0
1400000US06037195720,6037195720,2019,2304,0,0,0,0
1400000US06037195802,6037195802,2019,2881,0,0,0,0
1400000US06037195803,6037195803,2019,2603,0,0,0,0
1400000US06037195804,6037195804,2019,2643,0,0,0,0
1400000US06037195901,6037195901,2019,2235,0,0,0,0
1400000US06037195902,6037195902,2019,1905,0,0,0,0
1400000US06037195903,6037195903,2019,2216,0,0,0,0
1400000US06037197200,6037197200,2019,3742,0,0,0,0
1400000US06037197300,6037197300,2019,3909,0,0,0,0
1400000US06037197410,6037197410,2019,3703,0,0,0,0
1400000US06037197420,6037197420,2019,3509,0,0,0,0
1400000US06037197500,6037197500,2019,3889,0,0,0,0
1400000US06037197600,6037197600,2019,2376,0,0,0,0
1400000US06037197700,6037197700,2019,5103,0,0,0,0
1400000US06037199001,6037199001,2019,811,0,0,0,0
1400000US06037199002,6037199002,2019,4431,0,0,0,0
1400000US06037199110,6037199110,2019,2710,0,0,0,0
1400000US06037199120,6037199120,2019,4086,0,0,0,0
1400000US06037199201,6037199201,2019,4089,0,0,0,0
1400000US06037199202,6037199202,2019,3031,0,0,0,0
1400000US06037199300,6037199300,2019,3848,0,0,0,0
1400000US06037199400,6037199400,2019,4668,0,0,0,0
1400000US06037199700,6037199700,2019,3411,0,0,0,0
1400000US06037199801,6037199801,2019,2983,0,0,0,0
1400000US06037199802,6037199802,2019,2648,0,0,0,0
1400000US06037199900,6037199900,2019,2683,0,0,0,0
1400000US06037201110,6037201110,2019,2574,0,0,0,0
1400000US06037201120,6037201120,2019,4086,0,0,0,0
1400000US06037201200,6037201200,2019,2509,0,0,0,0
1400000US06037201301,6037201301,2019,3416,0,0,0,0
1400000US06037201302,6037201302,2019,3732,0,0,0,0
1400000US06037201401,6037201401,2019,4837,3,2,1,0
1400000US06037201402,6037201402,2019,4311,878,393,217,131
1400000US06037201501,6037201501,2019,5306,0,0,0,0
1400000US06037201503,6037201503,2019,3323,0,0,0,0
1400000US06037201504,6037201504,2019,2428,0,0,0,0
1400000US06037201601,6037201601,2019,2288,0,0,0,0
1400000US06037201602,6037201602,2019,2840,0,0,0,0
1400000US06037201700,6037201700,2019,5093,796,315,94,44
1400000US06037203100,6037203100,2019,4839,1203,579,415,76
1400000US06037203200,6037203200,2019,4844,0,0,0,0
1400000US06037203300,6037203300,2019,2607,11,8,4,1
1400000US06037203500,6037203500,2019,3064,0,0,0,0
1400000US06037203601,6037203601,2019,3216,0,0,0,0
1400000US06037203602,6037203602,2019,2178,0,0,0,0
1400000US06037203710,6037203710,2019,3259,0,0,0,0
1400000US06037203720,6037203720,2019,4001,0,0,0,0
1400000US06037203800,6037203800,2019,4589,0,0,0,0
1400000US06037203900,6037203900,2019,2942,0,0,0,0
1400000US06037204110,6037204110,2019,3078,0,0,0,0
1400000US06037204120,6037204120,2019,2650,0,0,0,0
1400000US06037204200,6037204200,2019,3303,0,0,0,0
1400000US06037204300,6037204300,2019,4787,0,0,0,0
1400000US06037204410,6037204410,2019,2363,0,0,0,0
1400000US06037204420,6037204420,2019,3138,0,0,0,0
1400000US06037204600,6037204600,2019,4101,0,0,0,0
1400000US06037204700,6037204700,2019,4972,0,0,0,0
1400000US06037204810,6037204810,2019,4478,0,0,0,0
1400000US06037204820,6037204820,2019,2273,0,0,0,0
1400000US06037204910,6037204910,2019,3105,0,0,0,0
1400000US06037204920,6037204920,2019,2598,0,0,0,0
1400000US06037205110,6037205110,2019,3766,0,0,0,0
1400000US06037205120,6037205120,2019,3618,0,0,0,0
1400000US06037206010,6037206010,2019,3127,0,0,0,0
1400000US06037206020,6037206020,2019,7883,0,0,0,0
1400000US06037206050,6037206050,2019,2173,0,0,0,0
1400000US06037206051,6037206051,2019,2331,6,2,0,0
1400000US06037206052,6037206052,2019,578,2,0,0,0
1400000US06037206053,6037206053,2019,3080,0,0,0,0
1400000US06037206054,6037206054,2019,2184,0,0,0,0
1400000US06037206201,6037206201,2019,1175,0,0,0,0
1400000US06037206202,6037206202,2019,2211,0,0,0,0
1400000US06037206301,6037206301,2019,1656,0,0,0,0
1400000US06037206302,6037206302,2019,568,0,0,0,0
1400000US06037206303,6037206303,2019,5316,0,0,0,0
1400000US06037207101,6037207101,2019,3047,0,0,0,0
1400000US06037207102,6037207102,2019,2553,0,0,0,0
1400000US06037207103,6037207103,2019,2077,0,0,0,0
1400000US06037207303,6037207303,2019,1861,0,0,0,0
1400000US06037207304,6037207304,2019,529,0,0,0,0
1400000US06037207305,6037207305,2019,2132,0,0,0,0
1400000US06037207306,6037207306,2019,2388,0,0,0,0
1400000US06037207307,6037207307,2019,723,0,0,0,0
1400000US06037207308,6037207308,2019,679,0,0,0,0
1400000US06037207400,6037207400,2019,1363,0,0,0,0
1400000US06037207501,6037207501,2019,2218,0,0,0,0
1400000US06037207502,6037207502,2019,2589,0,0,0,0
1400000US06037207711,6037207711,2019,1568,0,0,0,0
1400000US06037207712,6037207712,2019,921,0,0,0,0
1400000US06037207901,6037207901,2019,937,0,0,0,0
1400000US06037207902,6037207902,2019,3226,0,0,0,0
1400000US06037208001,6037208001,2019,4088,0,0,0,0
1400000US06037208002,6037208002,2019,2805,0,0,0,0
1400000US06037208301,6037208301,2019,2201,0,0,0,0
1400000US06037208302,6037208302,2019,4360,0,0,0,0
1400000US06037208401,6037208401,2019,3770,0,0,0,0
1400000US06037208402,6037208402,2019,2771,0,0,0,0
1400000US06037208501,6037208501,2019,2656,0,0,0,0
1400000US06037208502,6037208502,2019,3571,0,0,0,0
1400000US06037208610,6037208610,2019,4195,0,0,0,0
1400000US06037208620,6037208620,2019,4660,0,0,0,0
1400000US06037208710,6037208710,2019,4309,0,0,0,0
1400000US06037208720,6037208720,2019,4179,0,0,0,0
1400000US06037208801,6037208801,2019,2995,0,0,0,0
1400000US06037208802,6037208802,2019,2906,0,0,0,0
1400000US06037208902,6037208902,2019,2339,0,0,0,0
1400000US06037208903,6037208903,2019,4019,0,0,0,0
1400000US06037208904,6037208904,2019,3926,0,0,0,0
1400000US06037209103,6037209103,2019,3216,0,0,0,0
1400000US06037209104,6037209104,2019,2434,0,0,0,0
1400000US06037209105,6037209105,2019,1438,0,0,0,0
1400000US06037209106,6037209106,2019,3829,0,0,0,0
1400000US06037209201,6037209201,2019,1139,0,0,0,0
1400000US06037209202,6037209202,2019,1646,0,0,0,0
1400000US06037209300,6037209300,2019,5021,0,0,0,0
1400000US06037209401,6037209401,2019,3914,0,0,0,0
1400000US06037209402,6037209402,2019,3728,0,0,0,0
1400000US06037209403,6037209403,2019,3600,0,0,0,0
1400000US06037209510,6037209510,2019,2692,0,0,0,0
1400000US06037209520,6037209520,2019,2791,0,0,0,0
1400000US06037209810,6037209810,2019,2472,0,0,0,0
1400000US06037209820,6037209820,2019,2968,0,0,0,0
1400000US06037210010,6037210010,2019,3520,0,0,0,0
1400000US06037211000,6037211000,2019,4431,0,0,0,0
1400000US06037211121,6037211121,2019,2351,0,0,0,0
1400000US06037211122,6037211122,2019,3075,0,0,0,0
1400000US06037211123,6037211123,2019,1576,0,0,0,0
1400000US06037211124,6037211124,2019,3618,0,0,0,0
1400000US06037211201,6037211201,2019,2645,0,0,0,0
1400000US06037211202,6037211202,2019,2645,0,0,0,0
1400000US06037211310,6037211310,2019,3846,0,0,0,0
1400000US06037211320,6037211320,2019,3184,0,0,0,0
1400000US06037211410,6037211410,2019,3095,0,0,0,0
1400000US06037211420,6037211420,2019,3859,0,0,0,0
1400000US06037211500,6037211500,2019,4355,0,0,0,0
1400000US06037211701,6037211701,2019,2827,0,0,0,0
1400000US06037211703,6037211703,2019,4750,0,0,0,0
1400000US06037211704,6037211704,2019,3016,0,0,0,0
1400000US06037211802,6037211802,2019,4192,0,0,0,0
1400000US06037211803,6037211803,2019,3529,0,0,0,0
1400000US06037211804,6037211804,2019,3221,0,0,0,0
1400000US06037211910,6037211910,2019,4657,0,0,0,0
1400000US06037211921,6037211921,2019,2474,0,0,0,0
1400000US06037211922,6037211922,2019,3389,0,0,0,0
1400000US06037212101,6037212101,2019,2507,0,0,0,0
1400000US06037212102,6037212102,2019,2446,0,0,0,0
1400000US06037212202,6037212202,2019,3612,0,0,0,0
1400000US06037212203,6037212203,2019,2679,0,0,0,0
1400000US06037212204,6037212204,2019,3344,0,0,0,0
1400000US06037212303,6037212303,2019,3326,0,0,0,0
1400000US06037212304,6037212304,2019,1804,0,0,0,0
1400000US06037212305,6037212305,2019,2865,0,0,0,0
1400000US06037212306,6037212306,2019,3052,0,0,0,0
1400000US06037212410,6037212410,2019,3903,0,0,0,0
1400000US06037212420,6037212420,2019,3228,0,0,0,0
1400000US06037212501,6037212501,2019,2165,0,0,0,0
1400000US06037212502,6037212502,2019,2767,0,0,0,0
1400000US06037212610,6037212610,2019,4074,0,0,0,0
1400000US06037212620,6037212620,2019,4341,0,0,0,0
1400000US06037212701,6037212701,2019,2430,0,0,0,0
1400000US06037212702,6037212702,2019,3635,0,0,0,0
1400000US06037212800,6037212800,2019,4273,0,0,0,0
1400000US06037212900,6037212900,2019,4074,0,0,0,0
1400000US06037213100,6037213100,2019,2721,0,0,0,0
1400000US06037213201,6037213201,2019,4198,0,0,0,0
1400000US06037213202,6037213202,2019,3873,0,0,0,0
1400000US06037213310,6037213310,2019,3477,0,0,0,0
1400000US06037213320,6037213320,2019,2481,0,0,0,0
1400000US06037213401,6037213401,2019,4951,0,0,0,0
1400000US06037213402,6037213402,2019,4645,0,0,0,0
1400000US06037214000,6037214000,2019,3898,0,0,0,0
1400000US06037214100,6037214100,2019,3944,0,0,0,0
1400000US06037214400,6037214400,2019,2877,0,0,0,0
1400000US06037214501,6037214501,2019,2932,0,0,0,0
1400000US06037214503,6037214503,2019,3325,0,0,0,0
1400000US06037214504,6037214504,2019,2865,0,0,0,0
1400000US06037214505,6037214505,2019,2663,0,0,0,0
1400000US06037214600,6037214600,2019,2411,0,0,0,0
1400000US06037214700,6037214700,2019,2512,0,0,0,0
1400000US06037214800,6037214800,2019,2573,0,0,0,0
1400000US06037214902,6037214902,2019,2586,0,0,0,0
1400000US06037214903,6037214903,2019,1346,0,0,0,0
1400000US06037214904,6037214904,2019,1737,0,0,0,0
1400000US06037215101,6037215101,2019,2477,0,0,0,0
1400000US06037215102,6037215102,2019,3110,0,0,0,0
1400000US06037216100,6037216100,2019,2289,0,0,0,0
1400000US06037216201,6037216201,2019,2352,0,0,0,0
1400000US06037216202,6037216202,2019,2559,0,0,0,0
1400000US06037216301,6037216301,2019,2005,0,0,0,0
1400000US06037216302,6037216302,2019,2521,0,0,0,0
1400000US06037216401,6037216401,2019,4189,0,0,0,0
1400000US06037216402,6037216402,2019,2615,0,0,0,0
1400000US06037216700,6037216700,2019,3709,0,0,0,0
1400000US06037216800,6037216800,2019,3289,0,0,0,0
1400000US06037216901,6037216901,2019,3251,0,0,0,0
1400000US06037216902,6037216902,2019,1809,0,0,0,0
1400000US06037217001,6037217001,2019,2654,0,0,0,0
1400000US06037217002,6037217002,2019,4977,0,0,0,0
1400000US06037217101,6037217101,2019,2370,0,0,0,0
1400000US06037217102,6037217102,2019,3004,0,0,0,0
1400000US06037217200,6037217200,2019,3905,0,0,0,0
1400000US06037218110,6037218110,2019,3453,0,0,0,0
1400000US06037218120,6037218120,2019,4530,0,0,0,0
1400000US06037218210,6037218210,2019,4457,0,0,0,0
1400000US06037218220,6037218220,2019,4358,0,0,0,0
1400000US06037218300,6037218300,2019,5520,0,0,0,0
1400000US06037218400,6037218400,2019,4714,0,0,0,0
1400000US06037218500,6037218500,2019,2868,0,0,0,0
1400000US06037218600,6037218600,2019,3142,0,0,0,0
1400000US06037218701,6037218701,2019,2430,0,0,0,0
1400000US06037218702,6037218702,2019,2176,0,0,0,0
1400000US06037218800,6037218800,2019,2658,0,0,0,0
1400000US06037218900,6037218900,2019,5464,0,0,0,0
1400000US06037219010,6037219010,2019,2814,0,0,0,0
1400000US06037219020,6037219020,2019,4798,0,0,0,0
1400000US06037219300,6037219300,2019,3700,0,0,0,0
1400000US06037219500,6037219500,2019,1737,0,0,0,0
1400000US06037219700,6037219700,2019,4306,0,0,0,0
1400000US06037219800,6037219800,2019,3310,0,0,0,0
1400000US06037219901,6037219901,2019,5234,0,0,0,0
1400000US06037219902,6037219902,2019,4113,0,0,0,0
1400000US06037220000,6037220000,2019,5345,0,0,0,0
1400000US06037220100,6037220100,2019,2334,0,0,0,0
1400000US06037221110,6037221110,2019,3565,0,0,0,0
1400000US06037221120,6037221120,2019,3373,0,0,0,0
1400000US06037221210,6037221210,2019,3300,0,0,0,0
1400000US06037221220,6037221220,2019,3378,0,0,0,0
1400000US06037221302,6037221302,2019,4403,0,0,0,0
1400000US06037221303,6037221303,2019,2551,0,0,0,0
1400000US06037221304,6037221304,2019,3319,0,0,0,0
1400000US06037221401,6037221401,2019,3359,0,0,0,0
1400000US06037221402,6037221402,2019,2715,0,0,0,0
1400000US06037221500,6037221500,2019,3507,0,0,0,0
1400000US06037221601,6037221601,2019,3403,0,0,0,0
1400000US06037221602,6037221602,2019,2816,0,0,0,0
1400000US06037221710,6037221710,2019,2621,0,0,0,0
1400000US06037221810,6037221810,2019,2773,0,0,0,0
1400000US06037221820,6037221820,2019,3095,0,0,0,0
1400000US06037221900,6037221900,2019,3664,0,0,0,0
1400000US06037222001,6037222001,2019,3237,0,0,0,0
1400000US06037222002,6037222002,2019,4655,0,0,0,0
1400000US06037222100,6037222100,2019,3877,0,0,0,0
1400000US06037222200,6037222200,2019,3965,0,0,0,0
1400000US06037222500,6037222500,2019,4963,0,0,0,0
1400000US06037222600,6037222600,2019,5631,0,0,0,0
1400000US06037222700,6037222700,2019,3782,0,0,0,0
1400000US06037224010,6037224010,2019,2433,0,0,0,0
1400000US06037224020,6037224020,2019,2789,0,0,0,0
1400000US06037224200,6037224200,2019,2392,0,0,0,0
1400000US06037224310,6037224310,2019,2025,0,0,0,0
1400000US06037224320,6037224320,2019,3224,0,0,0,0
1400000US06037224410,6037224410,2019,3137,0,0,0,0
1400000US06037224420,6037224420,2019,2369,0,0,0,0
1400000US06037224600,6037224600,2019,3425,0,0,0,0
1400000US06037224701,6037224701,2019,1799,0,0,0,0
1400000US06037224702,6037224702,2019,3021,0,0,0,0
1400000US06037226001,6037226001,2019,2067,0,0,0,0
1400000US06037226002,6037226002,2019,1604,0,0,0,0
1400000US06037226410,6037226410,2019,3491,0,0,0,0
1400000US06037226420,6037226420,2019,4906,0,0,0,0
1400000US06037226701,6037226701,2019,2965,0,0,0,0
1400000US06037226702,6037226702,2019,3205,0,0,0,0
1400000US06037227010,6037227010,2019,4662,0,0,0,0
1400000US06037227020,6037227020,2019,3599,0,0,0,0
1400000US06037228100,6037228100,2019,4916,0,0,0,0
1400000US06037228210,6037228210,2019,3806,0,0,0,0
1400000US06037228220,6037228220,2019,4389,0,0,0,0
1400000US06037228310,6037228310,2019,4449,0,0,0,0
1400000US06037228320,6037228320,2019,3219,0,0,0,0
1400000US06037228410,6037228410,2019,3320,0,0,0,0
1400000US06037228420,6037228420,2019,3150,0,0,0,0
1400000US06037228500,6037228500,2019,5220,0,0,0,0
1400000US06037228600,6037228600,2019,5049,0,0,0,0
1400000US06037228710,6037228710,2019,4235,0,0,0,0
1400000US06037228720,6037228720,2019,4492,0,0,0,0
1400000US06037228800,6037228800,2019,5575,0,0,0,0
1400000US06037228900,6037228900,2019,3216,0,0,0,0
1400000US06037229100,6037229100,2019,4557,0,0,0,0
1400000US06037229200,6037229200,2019,4394,0,0,0,0
1400000US06037229300,6037229300,2019,5498,0,0,0,0
1400000US06037229410,6037229410,2019,3343,0,0,0,0
1400000US06037229420,6037229420,2019,4729,0,0,0,0
1400000US06037231100,6037231100,2019,3350,0,0,0,0
1400000US06037231210,6037231210,2019,3688,0,0,0,0
1400000US06037231220,6037231220,2019,3824,0,0,0,0
1400000US06037231301,6037231301,2019,1903,0,0,0,0
1400000US06037231302,6037231302,2019,3445,0,0,0,0
1400000US06037231400,6037231400,2019,4688,0,0,0,0
1400000US06037231500,6037231500,2019,4752,1018,481,241,138
1400000US06037231601,6037231601,2019,2379,0,0,0,0
1400000US06037231602,6037231602,2019,2346,0,0,0,0
1400000US06037231603,6037231603,2019,2385,0,0,0,0
1400000US06037231710,6037231710,2019,4358,0,0,0,0
1400000US06037231720,6037231720,2019,4966,0,0,0,0
1400000US06037231800,6037231800,2019,5303,0,0,0,0
1400000US06037231901,6037231901,2019,2568,0,0,0,0
1400000US06037231902,6037231902,2019,3400,0,0,0,0
1400000US06037232110,6037232110,2019,3191,0,0,0,0
1400000US06037232120,6037232120,2019,5263,0,0,0,0
1400000US06037232200,6037232200,2019,3119,0,0,0,0
1400000US06037232300,6037232300,2019,3926,0,0,0,0
1400000US06037232401,6037232401,2019,3561,0,0,0,0
1400000US06037232402,6037232402,2019,3396,0,0,0,0
1400000US06037232500,6037232500,2019,4619,0,0,0,0
1400000US06037232601,6037232601,2019,2086,0,0,0,0
1400000US06037232602,6037232602,2019,4202,0,0,0,0
1400000US06037232701,6037232701,2019,2237,0,0,0,0
1400000US06037232702,6037232702,2019,3658,0,0,0,0
1400000US06037232800,6037232800,2019,3823,0,0,0,0
1400000US06037234001,6037234001,2019,2909,152,119,38,16
1400000US06037234002,6037234002,2019,2426,127,99,31,14
1400000US06037234200,6037234200,2019,2376,0,0,0,0
1400000US06037234301,6037234301,2019,2373,0,0,0,0
1400000US06037234302,6037234302,2019,1725,0,0,0,0
1400000US06037234501,6037234501,2019,2728,0,0,0,0
1400000US06037234502,6037234502,2019,2698,0,0,0,0
1400000US06037234600,6037234600,2019,5024,0,0,0,0
1400000US06037234700,6037234700,2019,3888,0,0,0,0
1400000US06037234800,6037234800,2019,3426,0,0,0,0
1400000US06037234901,6037234901,2019,2999,0,0,0,0
1400000US06037234902,6037234902,2019,4005,28,24,9,2
1400000US06037235100,6037235100,2019,4520,118,19,28,8
1400000US06037235201,6037235201,2019,2781,1530,546,337,229
1400000US06037235202,6037235202,2019,4557,2972,1198,752,365
1400000US06037236001,6037236001,2019,2253,67,4,12,19
1400000US06037236101,6037236101,2019,2946,0,0,0,0
1400000US06037236102,6037236102,2019,2319,0,0,0,0
1400000US06037236203,6037236203,2019,3417,0,0,0,0
1400000US06037236204,6037236204,2019,3203,0,0,0,0
1400000US06037236205,6037236205,2019,2339,0,0,0,0
1400000US06037236206,6037236206,2019,3852,0,0,0,0
1400000US06037236400,6037236400,2019,4113,1230,210,195,220
1400000US06037237101,6037237101,2019,3705,0,0,0,0
1400000US06037237102,6037237102,2019,3254,0,0,0,0
1400000US06037237201,6037237201,2019,3506,0,0,0,0
1400000US06037237202,6037237202,2019,4388,0,0,0,0
1400000US06037237300,6037237300,2019,5262,381,186,96,56
1400000US06037237401,6037237401,2019,3616,0,0,0,0
1400000US06037237402,6037237402,2019,3526,0,0,0,0
1400000US06037237500,6037237500,2019,2675,0,0,0,0
1400000US06037237600,6037237600,2019,4259,0,0,0,0
1400000US06037237710,6037237710,2019,3887,0,0,0,0
1400000US06037237720,6037237720,2019,3153,0,0,0,0
1400000US06037237800,6037237800,2019,4371,0,0,0,0
1400000US06037237900,6037237900,2019,3621,243,160,69,26
1400000US06037238000,6037238000,2019,5864,0,0,0,0
1400000US06037238100,6037238100,2019,4626,0,0,0,0
1400000US06037238200,6037238200,2019,5267,0,0,0,0
1400000US06037238310,6037238310,2019,4821,0,0,0,0
1400000US06037238320,6037238320,2019,3787,0,0,0,0
1400000US06037238400,6037238400,2019,4497,0,0,0,0
